2025-05-27 21:36:22,767 - INFO - Episode 182 | Avg Reward: -0.0716 | Avg Q total: 0.1318 | Avg Loss: 0.4058 | Avg Entropy: 0.0896
2025-05-27 21:36:23,588 - INFO - Episode 183 | Avg Reward: -0.0549 | Avg Q total: 0.1975 | Avg Loss: 0.3020 | Avg Entropy: 0.0878
2025-05-27 21:36:24,476 - INFO - Episode 184 | Avg Reward: -0.0519 | Avg Q total: 0.2496 | Avg Loss: 0.3341 | Avg Entropy: 0.0861
2025-05-27 21:36:25,295 - INFO - Episode 185 | Avg Reward: -0.0680 | Avg Q total: 0.2943 | Avg Loss: 0.4676 | Avg Entropy: 0.0844
2025-05-27 21:36:26,120 - INFO - Episode 186 | Avg Reward: -0.0661 | Avg Q total: 0.3391 | Avg Loss: 0.3515 | Avg Entropy: 0.0827
2025-05-27 21:36:26,946 - INFO - Episode 187 | Avg Reward: -0.1150 | Avg Q total: 0.2989 | Avg Loss: 0.6806 | Avg Entropy: 0.0811
2025-05-27 21:36:27,785 - INFO - Episode 188 | Avg Reward: -0.0970 | Avg Q total: 0.3667 | Avg Loss: 0.5484 | Avg Entropy: 0.0794
2025-05-27 21:36:28,573 - INFO - Episode 189 | Avg Reward: -0.0419 | Avg Q total: 0.4863 | Avg Loss: 0.3775 | Avg Entropy: 0.0779
2025-05-27 21:36:29,406 - INFO - Episode 190 | Avg Reward: -0.0258 | Avg Q total: 0.5281 | Avg Loss: 0.2943 | Avg Entropy: 0.0763
2025-05-27 21:36:30,295 - INFO - Episode 191 | Avg Reward: -0.0607 | Avg Q total: 0.5413 | Avg Loss: 0.5243 | Avg Entropy: 0.0748
2025-05-27 21:36:31,125 - INFO - Episode 192 | Avg Reward: -0.0758 | Avg Q total: 0.5547 | Avg Loss: 0.5072 | Avg Entropy: 0.0733
2025-05-27 21:36:31,949 - INFO - Episode 193 | Avg Reward: -0.0618 | Avg Q total: 0.6008 | Avg Loss: 0.3584 | Avg Entropy: 0.0718
2025-05-27 21:36:32,807 - INFO - Episode 194 | Avg Reward: -0.0793 | Avg Q total: 0.6406 | Avg Loss: 0.4094 | Avg Entropy: 0.0704
2025-05-27 21:36:33,638 - INFO - Episode 195 | Avg Reward: -0.1074 | Avg Q total: 0.6407 | Avg Loss: 0.6733 | Avg Entropy: 0.0690
2025-05-27 21:36:34,470 - INFO - Episode 196 | Avg Reward: -0.0835 | Avg Q total: 0.6807 | Avg Loss: 0.5374 | Avg Entropy: 0.0676
2025-05-27 21:36:35,312 - INFO - Episode 197 | Avg Reward: -0.1096 | Avg Q total: 0.6884 | Avg Loss: 0.7321 | Avg Entropy: 0.0663
2025-05-27 21:36:36,155 - INFO - Episode 198 | Avg Reward: -0.0121 | Avg Q total: 0.8130 | Avg Loss: 0.2551 | Avg Entropy: 0.0650
2025-05-27 21:36:37,048 - INFO - Episode 199 | Avg Reward: -0.0821 | Avg Q total: 0.7631 | Avg Loss: 0.5239 | Avg Entropy: 0.0637
2025-05-27 21:36:37,903 - INFO - Episode 200 | Avg Reward: -0.0240 | Avg Q total: 0.8755 | Avg Loss: 0.2496 | Avg Entropy: 0.0624
2025-05-27 21:36:38,704 - INFO - Episode 201 | Avg Reward: -0.1045 | Avg Q total: 0.7847 | Avg Loss: 0.5706 | Avg Entropy: 0.0612
2025-05-27 21:36:39,568 - INFO - Episode 202 | Avg Reward: -0.0703 | Avg Q total: 0.8188 | Avg Loss: 0.4973 | Avg Entropy: 0.0600
2025-05-27 21:36:40,399 - INFO - Episode 203 | Avg Reward: -0.0137 | Avg Q total: 0.9033 | Avg Loss: 0.2269 | Avg Entropy: 0.0588
2025-05-27 21:36:41,242 - INFO - Episode 204 | Avg Reward: -0.0880 | Avg Q total: 0.8172 | Avg Loss: 0.6651 | Avg Entropy: 0.0576
2025-05-27 21:36:42,074 - INFO - Episode 205 | Avg Reward: -0.0704 | Avg Q total: 0.8485 | Avg Loss: 0.4759 | Avg Entropy: 0.0565
2025-05-27 21:36:42,987 - INFO - Episode 206 | Avg Reward: -0.0496 | Avg Q total: 0.8529 | Avg Loss: 0.2766 | Avg Entropy: 0.0553
2025-05-27 21:36:43,814 - INFO - Episode 207 | Avg Reward: -0.0460 | Avg Q total: 0.8695 | Avg Loss: 0.3057 | Avg Entropy: 0.0542
2025-05-27 21:36:44,646 - INFO - Episode 208 | Avg Reward: -0.0785 | Avg Q total: 0.8195 | Avg Loss: 0.4902 | Avg Entropy: 0.0531
2025-05-27 21:36:45,478 - INFO - Episode 209 | Avg Reward: -0.0571 | Avg Q total: 0.8469 | Avg Loss: 0.2922 | Avg Entropy: 0.0521
2025-05-27 21:36:46,308 - INFO - Episode 210 | Avg Reward: -0.0486 | Avg Q total: 0.8422 | Avg Loss: 0.3678 | Avg Entropy: 0.0511
2025-05-27 21:36:47,148 - INFO - Episode 211 | Avg Reward: -0.0385 | Avg Q total: 0.8463 | Avg Loss: 0.3154 | Avg Entropy: 0.0500
2025-05-27 21:36:48,008 - INFO - Episode 212 | Avg Reward: -0.0524 | Avg Q total: 0.8131 | Avg Loss: 0.3694 | Avg Entropy: 0.0500
2025-05-27 21:36:48,813 - INFO - Episode 213 | Avg Reward: -0.0868 | Avg Q total: 0.7681 | Avg Loss: 0.6010 | Avg Entropy: 0.0500
2025-05-27 21:36:49,726 - INFO - Episode 214 | Avg Reward: -0.0967 | Avg Q total: 0.7636 | Avg Loss: 0.6770 | Avg Entropy: 0.0500
2025-05-27 21:36:50,575 - INFO - Episode 215 | Avg Reward: -0.0402 | Avg Q total: 0.8197 | Avg Loss: 0.2961 | Avg Entropy: 0.0500
2025-05-27 21:36:51,422 - INFO - Episode 216 | Avg Reward: -0.1161 | Avg Q total: 0.7172 | Avg Loss: 0.6265 | Avg Entropy: 0.0500
2025-05-27 21:36:52,282 - INFO - Episode 217 | Avg Reward: -0.0621 | Avg Q total: 0.7652 | Avg Loss: 0.2840 | Avg Entropy: 0.0500
2025-05-27 21:36:53,122 - INFO - Episode 218 | Avg Reward: -0.0713 | Avg Q total: 0.7578 | Avg Loss: 0.4294 | Avg Entropy: 0.0500
2025-05-27 21:36:53,961 - INFO - Episode 219 | Avg Reward: -0.1141 | Avg Q total: 0.6916 | Avg Loss: 0.9725 | Avg Entropy: 0.0500
2025-05-27 21:36:54,810 - INFO - Episode 220 | Avg Reward: -0.0678 | Avg Q total: 0.7245 | Avg Loss: 0.3555 | Avg Entropy: 0.0500
2025-05-27 21:36:55,656 - INFO - Episode 221 | Avg Reward: -0.1017 | Avg Q total: 0.6686 | Avg Loss: 0.6558 | Avg Entropy: 0.0500
2025-05-27 21:36:56,491 - INFO - Episode 222 | Avg Reward: -0.0674 | Avg Q total: 0.6698 | Avg Loss: 0.4925 | Avg Entropy: 0.0500
2025-05-27 21:36:57,401 - INFO - Episode 223 | Avg Reward: -0.0515 | Avg Q total: 0.6679 | Avg Loss: 0.3942 | Avg Entropy: 0.0500
2025-05-27 21:36:58,266 - INFO - Episode 224 | Avg Reward: -0.0989 | Avg Q total: 0.6039 | Avg Loss: 0.4193 | Avg Entropy: 0.0500
